268,268,32
269,269,95
270,270,35
271,271,74
271,271,34
272,272,32
273,273,68
274,274,82
275,275,32
276,276,44
277,277,45
278,278,37
279,279,61
280,280,32
281,281,39
282,282,37
283,283,32
284,284,82
285,285,84
286,286,53
287,287,32
288,288,6
289,289,35
290,290,53
291,291,54
292,292,43
293,293,53
294,294,11
295,295,32
296,296,32
297,297,32
298,298,61
299,299,96
299,299,55
299,299,37
300,300,37
301,301,55
301,301,56
302,302,43
303,303,32
304,304,32
305,305,53
306,306,35
307,307,32
308,308,53
309,309,97
310,310,35
311,311,32
312,312,6
312,312,28
313,313,32
314,314,54
315,315,97
316,316,68
317,317,13
317,317,21
317,317,25
318,318,42
319,319,31
320,320,35
321,321,1
322,322,68
322,322,32
322,322,35
323,323,54
324,324,44
324,324,45
325,325,82
326,326,54
327,327,18
327,327,98
327,327,6
327,327,99
328,328,37
329,329,61
330,330,81
330,330,52
331,331,32
332,332,97
333,333,72
334,334,74
335,335,6
336,336,16
336,336,29
337,337,54
338,338,6
339,339,41
339,339,6
340,340,51
341,341,32
342,342,35
343,343,53
344,344,35
345,345,32
346,346,53
347,347,53
348,348,54
349,349,53
350,350,35
351,351,95
352,352,32
353,353,23
353,353,29
354,354,23
355,355,32
356,356,54
357,357,80
358,358,18
358,358,6
359,359,84
359,359,45
360,360,73
361,361,100
362,362,41
362,362,6
363,363,101
363,363,56
364,364,35
365,365,54
366,366,6
367,367,55
368,368,32
369,369,42
369,369,57
370,370,32
371,371,32
372,372,70
373,373,102
374,374,32
375,375,32
376,376,64
377,377,54
378,378,82
379,379,42
380,380,42
381,381,42
382,382,103
383,383,53
384,384,53
385,385,53
386,386,54
387,387,32
388,388,45
389,389,68
390,390,15
390,390,23
391,391,35
392,392,1
393,393,96
394,394,18
394,394,6
395,395,32
396,396,32
397,397,10
398,398,32
399,399,101
399,399,56
400,400,72
401,401,54
402,402,59
403,403,81
404,404,44
405,405,104
406,406,105
407,407,2
408,408,32
409,409,32
410,410,96
411,411,51
411,411,52
412,412,35
413,413,96
414,414,53
415,415,42
416,416,95
417,417,95
418,418,32
419,419,65
420,420,103
421,421,32
422,422,83
423,423,32
424,424,37
425,425,106
426,426,6
427,427,54
428,428,85
429,429,42
430,430,68
431,431,54
432,432,32
433,433,64
434,434,35
435,435,54
436,436,84
437,437,83
438,438,54
439,439,45
440,440,96
441,441,32
442,442,54
443,443,45
444,444,73
445,445,73
446,446,54
447,447,54
448,448,107
449,449,82
450,450,108
451,451,72
452,452,72
453,453,97
454,454,55
455,455,35
456,456,32
457,457,109
458,458,82
459,459,110
460,460,35
461,461,47
461,461,32
462,462,96
463,463,111
464,464,97
465,465,95
466,466,96
467,467,97
468,468,32
469,469,112
470,470,82
471,471,82
472,472,53
473,473,110
474,474,82
475,475,53
476,476,112
477,477,97
478,478,32
479,479,6
480,480,85
481,481,32
482,482,54
483,483,54
484,484,54
485,485,97
486,486,97
487,487,6
488,488,53
489,489,43
490,490,53
491,491,53
492,492,83
492,492,82
493,493,113
494,494,43
495,495,54
495,495,32
496,496,56
497,497,37
498,498,56
499,499,114
500,500,55
501,501,95
502,502,35
503,503,73
504,504,73
505,505,115
506,506,97
507,507,35
508,508,95
509,509,82
510,510,53
511,511,1
512,512,48
513,513,54
514,514,116
515,515,54
516,516,79
517,517,37
518,518,73
519,519,99
520,520,55
520,520,37
521,521,31
522,522,117
523,523,6
524,524,95
525,525,41
526,526,55
526,526,56
527,527,68
528,528,32
529,529,54
530,530,34
531,531,32
532,532,32
533,533,96
534,534,64
535,535,2
536,536,6
537,537,45
538,538,68
539,539,107
540,540,82
541,541,54
542,542,54
543,543,97
544,544,54
545,545,118
546,546,54
547,547,82
548,548,107
549,549,6
549,549,119
550,550,79
551,551,55
552,552,95
553,553,43
554,554,73
555,555,73
556,556,73
557,557,51
557,557,52
558,558,54
558,558,32
558,558,44
559,559,35
560,560,53
561,561,103
562,562,103
563,563,85
564,564,35
565,565,97
566,566,97
567,567,54
567,567,32
568,568,77
569,569,73
570,570,110
571,571,82
572,572,53
573,573,83
574,574,51
575,575,53
576,576,53
577,577,53
578,578,117
579,579,53
580,580,103
581,581,73
582,582,83
583,583,109
584,584,82
585,585,82
586,586,120
587,587,55
588,588,82
589,589,54
590,590,68
591,591,121
592,592,96
593,593,73
594,594,61
595,595,32
596,596,54
597,597,107
598,598,82
599,599,37
600,600,54
601,601,37
602,602,53
603,603,122
604,604,101
605,605,6
606,606,89
607,607,55
608,608,31
609,609,53
610,610,55
610,610,56
611,611,96
612,612,55
612,612,56
613,613,37
614,614,32
615,615,42
616,616,78
617,617,54
618,618,42
619,619,54
620,620,6
621,621,42
622,622,42
623,623,116
623,623,81
623,623,52
624,624,79
625,625,42
626,626,42
627,627,96
628,628,101
629,629,123
629,629,124
629,629,82
630,630,54
631,631,43
632,632,83
633,633,125
633,633,126
634,634,70
635,635,53
636,636,103
637,637,103
638,638,53
639,639,54
639,639,32
640,640,73
641,641,53
642,642,83
643,643,82
644,644,54
645,645,82
646,646,6
647,647,103
648,648,35
649,649,53
650,650,83
651,651,34
652,652,82
653,653,6
654,654,35
655,655,82
656,656,96
657,657,6
658,658,53
659,659,103
660,660,82
661,661,97
662,662,96
663,663,64
664,664,96
665,665,44
665,665,45
666,666,126
667,667,96
668,668,52
669,669,37
670,670,65
671,671,54
671,671,32
672,672,6
673,673,73
674,674,96
675,675,81
676,676,35
677,677,125
678,678,96
678,678,55
678,678,56
679,679,101
679,679,56
680,680,6
681,681,6
682,682,103
683,683,43
684,684,89
685,685,95
686,686,95
687,687,85
688,688,53
689,689,51
690,690,47
691,691,51
692,692,53
693,693,34
694,694,82
695,695,53
696,696,82
697,697,84
697,697,44
697,697,45
698,698,54
699,699,6
700,700,83
701,701,55
702,702,81
703,703,54
703,703,32
704,704,68
705,705,73
706,706,55
707,707,54
708,708,97
709,709,79
710,710,32
711,711,34
712,712,99
713,713,73
714,714,64
715,715,75
716,716,51
717,717,79
718,718,54
719,719,75
720,720,127
721,721,32
722,722,72
723,723,85
724,724,54
725,725,93
726,726,20
726,726,22
727,727,32
728,728,54
729,729,85
730,730,1
731,731,100
732,732,54
733,733,97
734,734,101
735,735,32
736,736,56
737,737,32
738,738,32
739,739,41
740,740,56
741,741,35
742,742,6
743,743,55
744,744,35
745,745,53
746,746,54
747,747,103
748,748,53
749,749,53
750,750,35
751,751,54
752,752,103
753,753,82
754,754,37
755,755,55
755,755,56
756,756,128
757,757,97
758,758,35
759,759,103
760,760,83
761,761,82
762,762,113
763,763,35
764,764,129
764,764,130
765,765,131
765,765,132
766,766,103
767,767,103
768,768,53
769,769,73
770,770,32
770,770,82
771,771,112
772,772,112
773,773,6
774,774,32
775,775,37
776,776,61
777,777,54
778,778,54
779,779,6
780,780,101
780,780,133
781,781,31
782,782,84
783,783,97
784,784,97
785,785,54
785,785,35
786,786,54
787,787,104
788,788,82
789,789,96
790,790,37
791,791,96
792,792,56
793,793,54
794,794,134
795,795,32
796,796,32
797,797,43
798,798,85
799,799,113
800,800,82
801,801,53
802,802,35
803,803,34
804,804,32
805,805,54
806,806,83
807,807,115
808,808,82
809,809,43
810,810,35
811,811,53
812,812,82
813,813,44
814,814,55
815,815,73
816,816,44
817,817,82
818,818,97
819,819,103
820,820,64
821,821,82
822,822,53
823,823,95
824,824,70
825,825,82
826,826,83
827,827,97
828,828,53
829,829,110
830,830,53
831,831,53
832,832,41
832,832,6
833,833,65
834,834,97
835,835,132
835,835,130
836,836,97
837,837,78
838,838,131
839,839,32
840,840,41
841,841,135
842,842,90
843,843,6
844,844,64
845,845,32
846,846,64
847,847,75
848,848,83
849,849,73
850,850,113
851,851,125
852,852,115
853,853,129
854,854,54
855,855,35
856,856,31
857,857,6
858,858,74
858,858,136
859,859,73
860,860,54
860,860,6
861,861,97
862,862,56
863,863,74
864,864,137
865,865,112
866,866,138
867,867,51
867,867,52
868,868,32
869,869,54
870,870,32
871,871,54
872,872,125
873,873,139
874,874,137
875,875,56
876,876,103
877,877,96
878,878,24
879,879,35
880,880,103
881,881,53
882,882,6
883,883,44
883,883,45
884,884,96
885,885,54
886,886,54
887,887,82
888,888,34
889,889,32
890,890,35
891,891,53
892,892,140
893,893,82
894,894,84
894,894,85
895,895,53
896,896,96
897,897,70
898,898,61
898,898,37
899,899,82
900,900,46
901,901,37
902,902,117
903,903,41
904,904,54
905,905,44
906,906,68
907,907,137
908,908,37
909,909,125
910,910,36
911,911,32
912,912,81
913,913,81
913,913,52
914,914,107
915,915,107
916,916,45
917,917,117
918,918,132
919,919,43
920,920,55
920,920,56
921,921,35
922,922,53
923,923,129
923,923,130
924,924,115
925,925,54
926,926,85
927,927,53
928,928,103
929,929,117
930,930,96
931,931,117
932,932,96
933,933,107
934,934,37
935,935,73
936,936,73
937,937,73
938,938,73
939,939,73
940,940,96
941,941,137
942,942,54
943,943,89
944,944,32
945,945,137
946,946,96
947,947,137
948,948,52
949,949,141
950,950,35
951,951,74
952,952,83
953,953,32
954,954,97
955,955,54
955,955,32
956,956,84
957,957,51
958,958,96
959,959,55
960,960,64
961,961,96
962,962,83
963,963,97
964,964,65
965,965,1
966,966,36
967,967,106
968,968,32
969,969,35
970,970,142
971,971,54
971,971,63
971,971,6
972,972,64
973,973,55
974,974,6
975,975,32
976,976,82
977,977,98
977,977,99
978,978,32
979,979,117
980,980,32
981,981,74
982,982,97
983,983,45
984,984,54
985,985,52
986,986,85
987,987,56
988,988,32
989,989,35
990,990,103
990,990,73
991,991,52
992,992,54
993,993,55
993,993,56
994,994,54
995,995,117
996,996,73
997,997,73
998,998,73
999,999,32
1000,1000,72
1001,1001,54
1002,1002,132
1003,1003,54
1003,1003,32
1004,1004,61
1005,1005,123
1006,1006,37
1007,1007,51
1008,1008,52
1009,1009,61
1010,1010,52
1011,1011,54
1012,1012,37
1013,1013,96
1014,1014,53
1015,1015,117
1016,1016,6
1017,1017,143
1018,1018,37
1019,1019,115
1020,1020,97
1021,1021,107
1022,1022,97
1023,1023,97
1024,1024,54
1025,1025,53
1026,1026,32
1026,1026,35
1027,1027,129
1028,1028,101
1028,1028,56
1029,1029,32
1029,1029,35
1030,1030,84
1031,1031,35
1032,1032,97
1033,1033,73
1034,1034,75
1035,1035,37
1036,1036,95
1037,1037,85
1038,1038,103
1039,1039,73
1040,1040,53
1041,1041,100
1042,1042,125
1043,1043,53
1044,1044,96
1045,1045,73
1046,1046,73
1047,1047,73
1048,1048,73
1049,1049,104
1050,1050,96
1051,1051,53
1052,1052,53
1053,1053,96
1054,1054,51
1055,1055,35
1056,1056,6
1057,1057,55
1058,1058,107
1059,1059,144
1060,1060,117
1061,1061,83
1062,1062,32
1063,1063,96
1064,1064,6
1065,1065,129
1066,1066,54
1066,1066,32
1067,1067,32
1068,1068,96
1069,1069,73
1070,1070,54
1071,1071,107
1072,1072,55
1073,1073,84
1074,1074,54
1075,1075,54
1076,1076,97
1077,1077,107
1078,1078,82
1079,1079,133
1080,1080,137
1081,1081,103
1082,1082,34
1083,1083,123
1084,1084,96
1085,1085,141
1086,1086,82
1087,1087,96
1088,1088,125
1089,1089,96
1090,1090,117
1091,1091,96
1092,1092,84
1093,1093,24
1094,1094,125
1095,1095,35
1096,1096,53
1097,1097,145
1098,1098,96
1099,1099,32
1100,1100,53
1101,1101,43
1102,1102,53
1103,1103,35
1104,1104,96
1105,1105,115
1106,1106,32
1107,1107,96
1108,1108,103
1109,1109,117
1110,1110,97
1111,1111,35
1112,1112,37
1113,1113,54
1114,1114,97
1115,1115,107
1116,1116,74
1116,1116,34
1116,1116,121
1117,1117,97
1118,1118,54
1119,1119,97
1120,1120,54
1121,1121,84
1122,1122,103
1123,1123,96
1124,1124,53
1125,1125,96
1126,1126,146
1127,1127,43
1128,1128,147
1129,1129,96
1130,1130,55
1131,1131,147
1132,1132,147
1133,1133,117
1134,1134,117
1135,1135,82
1136,1136,43
1137,1137,53
1138,1138,53
1139,1139,32
1140,1140,34
1141,1141,125
1142,1142,53
1143,1143,53
1144,1144,53
1145,1145,32
1146,1146,139
1147,1147,6
1148,1148,73
1149,1149,124
1150,1150,73
1151,1151,50
1151,1151,6
1152,1152,54
1153,1153,78
1154,1154,55
1154,1154,37
1155,1155,73
1156,1156,68
1157,1157,73
1158,1158,37
1159,1159,82
1160,1160,68
1160,1160,32
1161,1161,97
1162,1162,44
1163,1163,144
1164,1164,82
1165,1165,146
1166,1166,117
1167,1167,52
1168,1168,68
1169,1169,97
1170,1170,137
1171,1171,64
1172,1172,139
1173,1173,73
1174,1174,28
1175,1175,54
1176,1176,73
1177,1177,84
1177,1177,85
1178,1178,6
1179,1179,81
1180,1180,129
1181,1181,54
1182,1182,132
1183,1183,67
1184,1184,44
1185,1185,139
1186,1186,124
1187,1187,96
1188,1188,32
1189,1189,97
1190,1190,117
1191,1191,137
1192,1192,115
1193,1193,142
1193,1193,133
1194,1194,132
1195,1195,54
1196,1196,84
1196,1196,85
1197,1197,117
1198,1198,32
1199,1199,1
1200,1200,139
1201,1201,90
1202,1202,51
1202,1202,52
1203,1203,96
1204,1204,96
1205,1205,32
1206,1206,1
1207,1207,84
1207,1207,85
1208,1208,132
1209,1209,2
1210,1210,54
1211,1211,52
1212,1212,132
1213,1213,97
1214,1214,84
1214,1214,45
1215,1215,82
1216,1216,97
1217,1217,32
1218,1218,133
1219,1219,84
1220,1220,129
1221,1221,96
1222,1222,54
1222,1222,32
1223,1223,83
1224,1224,148
1225,1225,104
1226,1226,104
1227,1227,70
1228,1228,96
1229,1229,79
1230,1230,137
1231,1231,96
1232,1232,147
1233,1233,125
1234,1234,129
1234,1234,64
1235,1235,96
1236,1236,103
1237,1237,96
1238,1238,35
1239,1239,61
1240,1240,55
1241,1241,104
1242,1242,82
1243,1243,80
1244,1244,96
1245,1245,147
1246,1246,103
1247,1247,147
1248,1248,55
1249,1249,96
1250,1250,32
1251,1251,53
1252,1252,125
1253,1253,53
1254,1254,53
1255,1255,147
1256,1256,93
1257,1257,97
1258,1258,96
1259,1259,103
1259,1259,73
1260,1260,129
1261,1261,74
1261,1261,121
1262,1262,129
1263,1263,129
1264,1264,96
1265,1265,96
1266,1266,129
1267,1267,97
1268,1268,55
1269,1269,73
1270,1270,115
1271,1271,96
1272,1272,35
1273,1273,6
1274,1274,34
1274,1274,37
1275,1275,141
1276,1276,53
1277,1277,53
1278,1278,37
1279,1279,133
1280,1280,117
1281,1281,6
1282,1282,147
1283,1283,129
1283,1283,117
1284,1284,96
1285,1285,103
1286,1286,103
1287,1287,61
1288,1288,113
1289,1289,107
1290,1290,97
1291,1291,82
1292,1292,137
1293,1293,149
1294,1294,54
1295,1295,137
1296,1296,125
1297,1297,96
1298,1298,53
1299,1299,6
1300,1300,96
1301,1301,103
1302,1302,103
1303,1303,53
1304,1304,102
1305,1305,96
1306,1306,53
1307,1307,103
1308,1308,53
1309,1309,96
1310,1310,53
1311,1311,129
1311,1311,64
1312,1312,146
1313,1313,129
1314,1314,73
1315,1315,96
1316,1316,1
1317,1317,96
1318,1318,146
1319,1319,56
1320,1320,37
1321,1321,117
1322,1322,97
1323,1323,96
1324,1324,97
1325,1325,82
1326,1326,6
1327,1327,93
1328,1328,137
1329,1329,55
1330,1330,61
1331,1331,150
1332,1332,146
1333,1333,96
1334,1334,55
1335,1335,53
1336,1336,147
1337,1337,34
1338,1338,84
1339,1339,151
1340,1340,103
1341,1341,103
1342,1342,147
1343,1343,96
1344,1344,53
1345,1345,53
1346,1346,103
1347,1347,34
1348,1348,146
1349,1349,123
1350,1350,115
1351,1351,55
1352,1352,53
1353,1353,6
1354,1354,115
1355,1355,134
1356,1356,35
1357,1357,53
1358,1358,103
1359,1359,6
1360,1360,96
1361,1361,35
1362,1362,53
1363,1363,53
1364,1364,73
1365,1365,96
1366,1366,6
1367,1367,53
1368,1368,53
1369,1369,32
1370,1370,84
1371,1371,37
1372,1372,83
1373,1373,16
1374,1374,56
1375,1375,141
1376,1376,50
1377,1377,68
1378,1378,97
1379,1379,67
1379,1379,45
1380,1380,51
1381,1381,44
1382,1382,73
1383,1383,45
1384,1384,54
1385,1385,6
1386,1386,32
1386,1386,51
1387,1387,85
1388,1388,85
1389,1389,85
1390,1390,129
1391,1391,115
1392,1392,129
1393,1393,73
1394,1394,73
1395,1395,95
1396,1396,97
1397,1397,97
1398,1398,142
1399,1399,96
1400,1400,37
1401,1401,54
1402,1402,35
1403,1403,55
1404,1404,98
1404,1404,99
1405,1405,97
1406,1406,97
1407,1407,117
1408,1408,80
1409,1409,45
1410,1410,97
1411,1411,97
1412,1412,118
1413,1413,77
1414,1414,73
1415,1415,137
1416,1416,56
1417,1417,124
1417,1417,82
1418,1418,96
1419,1419,84
1420,1420,82
1421,1421,96
1422,1422,103
1422,1422,73
1423,1423,96
1424,1424,96
1425,1425,96
1426,1426,53
1427,1427,73
1428,1428,96
1429,1429,125
1430,1430,53
1431,1431,97
1432,1432,73
1433,1433,73
1434,1434,37
1435,1435,83
1436,1436,37
1437,1437,37
1438,1438,149
1439,1439,96
1440,1440,53
1441,1441,96
1442,1442,53
1443,1443,115
1444,1444,96
1445,1445,6
1446,1446,53
1447,1447,53
1448,1448,103
1449,1449,53
1450,1450,96
1451,1451,107
1452,1452,55
1453,1453,129
1454,1454,82
1455,1455,73
1456,1456,1
1457,1457,102
1457,1457,95
1458,1458,54
1459,1459,78
1460,1460,142
1461,1461,15
1461,1461,23
1462,1462,129
1463,1463,75
1463,1463,76
1464,1464,18
1465,1465,16
1466,1466,97
1467,1467,96
1468,1468,73
1469,1469,73
1470,1470,73
1471,1471,73
1472,1472,97
1473,1473,32
1474,1474,64
1475,1475,73
1476,1476,54
1477,1477,109
1478,1478,54
1479,1479,115
1480,1480,34
1481,1481,97
1482,1482,34
1482,1482,37
1483,1483,53
1484,1484,56
1485,1485,104
1486,1486,96
1487,1487,53
1488,1488,54
1489,1489,55
1490,1490,103
1490,1490,73
1491,1491,96
1492,1492,96
1493,1493,97
1494,1494,97
1495,1495,149
1496,1496,97
1497,1497,149
1498,1498,54
1498,1498,32
1499,1499,96
1500,1500,54
1500,1500,32
1501,1501,96
1502,1502,97
1503,1503,96
1504,1504,56
1505,1505,35
1506,1506,96
1507,1507,1
1508,1508,96
1509,1509,53
1510,1510,103
1511,1511,97
1512,1512,115
1513,1513,53
1514,1514,147
1515,1515,96
1516,1516,96
1517,1517,96
1518,1518,97
1519,1519,96
1520,1520,96
1521,1521,103
1521,1521,73
1522,1522,53
1523,1523,35
1524,1524,83
1525,1525,96
1526,1526,32
1527,1527,129
1528,1528,75
1529,1529,68
1530,1530,115
1531,1531,141
1532,1532,54
1533,1533,85
1534,1534,89
1535,1535,137
1536,1536,16
1537,1537,73
1538,1538,115
1539,1539,54
1540,1540,96
1541,1541,97
1542,1542,97
1543,1543,42
1543,1543,57
1544,1544,109
1545,1545,112
1545,1545,152
1546,1546,45
1547,1547,129
1548,1548,73
1549,1549,84
1550,1550,96
1551,1551,115
1552,1552,18
1552,1552,98
1552,1552,6
1553,1553,97
1554,1554,97
1555,1555,137
1556,1556,73
1557,1557,80
1558,1558,20
1559,1559,77
1560,1560,73
1561,1561,153
1562,1562,149
1563,1563,115
1564,1564,97
1565,1565,56
1566,1566,115
1567,1567,53
1568,1568,96
1569,1569,96
1570,1570,55
1571,1571,96
1572,1572,103
1573,1573,73
1574,1574,73
1575,1575,117
1576,1576,96
1577,1577,115
1578,1578,103
1579,1579,53
1580,1580,115
1581,1581,37
1582,1582,103
1583,1583,97
1584,1584,115
1585,1585,97
1586,1586,54
1587,1587,149
1588,1588,103
1589,1589,149
1590,1590,137
1591,1591,67
1592,1592,84
1592,1592,85
1593,1593,97
1594,1594,53
1595,1595,73
1596,1596,73
1597,1597,53
1598,1598,53
1599,1599,103
1600,1600,101
1601,1601,97
1602,1602,103
1603,1603,53
1604,1604,53
1605,1605,115
1606,1606,73
1607,1607,147
1608,1608,147
1609,1609,104
1610,1610,97
1611,1611,53
1612,1612,115
1613,1613,147
1614,1614,53
1615,1615,96
1616,1616,53
1617,1617,96
1618,1618,82
1619,1619,137
1620,1620,84
1621,1621,97
1622,1622,141
1623,1623,123
1624,1624,97
1625,1625,6
1626,1626,44
1627,1627,107
1628,1628,64
1629,1629,115
1630,1630,149
1631,1631,63
1632,1632,149
1633,1633,97
1634,1634,51
1635,1635,35
1636,1636,73
1637,1637,6
1638,1638,137
1639,1639,97
1640,1640,97
1641,1641,83
1642,1642,82
1643,1643,146
1644,1644,97
1645,1645,42
1646,1646,115
1647,1647,137
1648,1648,96
1649,1649,52
1650,1650,52
1651,1651,141
1652,1652,115
1653,1653,85
1654,1654,78
1655,1655,37
1656,1656,73
1657,1657,154
1658,1658,54
1659,1659,73
1660,1660,115
1661,1661,149
1662,1662,53
1663,1663,84
1664,1664,1
1665,1665,104
1666,1666,103
1667,1667,103
1668,1668,53
1669,1669,96
1670,1670,53
1671,1671,97
1672,1672,97
1673,1673,96
1674,1674,97
1675,1675,103
1675,1675,73
1676,1676,96
1677,1677,103
1678,1678,137
1679,1679,115
1680,1680,146
1681,1681,53
1682,1682,147
1683,1683,96
1684,1684,149
1685,1685,137
1686,1686,115
1687,1687,103
1688,1688,53
1689,1689,53
1690,1690,103
1691,1691,96
1692,1692,73
1693,1693,73
1694,1694,149
1695,1695,97
1696,1696,73
1697,1697,149
1698,1698,55
1699,1699,141
1700,1700,96
1701,1701,73
1702,1702,149
1703,1703,96
1704,1704,6
1705,1705,73
1706,1706,149
1707,1707,141
1708,1708,37
1709,1709,115
1710,1710,73
1711,1711,141
1712,1712,6
1713,1713,96
1714,1714,97
1715,1715,73
1716,1716,84
1716,1716,45
1717,1717,6
1718,1718,115
1719,1719,53
1720,1720,115
1721,1721,53
1722,1722,115
1723,1723,129
1724,1724,137
1725,1725,34
1726,1726,97
1727,1727,104
1728,1728,32
1729,1729,96
1730,1730,103
1730,1730,73
1731,1731,115
1732,1732,103
1732,1732,73
1733,1733,115
1734,1734,55
1735,1735,34
1736,1736,96
1737,1737,96
1738,1738,97
1739,1739,115
1740,1740,37
1741,1741,96
1742,1742,54
1743,1743,54
1744,1744,97
1745,1745,149
1746,1746,67
1747,1747,149
1748,1748,103
1749,1749,97
1750,1750,103
1751,1751,103
1752,1752,83
1753,1753,137
1754,1754,115
1755,1755,84
1755,1755,85
1756,1756,96
1757,1757,55
1758,1758,115
1759,1759,117
1760,1760,97
1761,1761,34
1762,1762,73
1763,1763,97
1764,1764,137
1765,1765,64
1766,1766,100
1767,1767,6
1768,1768,37
1769,1769,64
1770,1770,115
1771,1771,107
1772,1772,97
1773,1773,64
1774,1774,97
1775,1775,115
1776,1776,73
1777,1777,73
1778,1778,73
1779,1779,82
1780,1780,54
1781,1781,64
1782,1782,115
1783,1783,134
1784,1784,56
1785,1785,37
1786,1786,6
1787,1787,146
1788,1788,97
1789,1789,115
1790,1790,97
1791,1791,32
1792,1792,73
1793,1793,54
